customer_id,age,gender,education,income,purchase_amount,purchase_date,product_category,rating,discount_percent,shipping_cost,total_cost,discount_amount,final_price,price_per_rating,income_purchase_ratio,age_squared,spending_power_index,education_encoded,gender_Female,gender_Male,gender_Other,product_category_Books,product_category_Clothing,product_category_Electronics,product_category_Food,product_category_Home,age_group,income_bracket,purchase_category,rating_category,discount_tier,price_quartile,spending_ratio_bin,purchase_date_year,purchase_date_month,purchase_date_month_name,purchase_date_day,purchase_date_day_of_week,purchase_date_day_name,purchase_date_quarter,purchase_date_week_of_year,purchase_date_is_weekend,purchase_date_is_month_start,purchase_date_is_month_end,purchase_date_days_since_epoch,purchase_date_season,purchase_date_days_from_today,purchase_date_is_recent
569,40,Male,Master,138834,1488.58,2025-11-12,Clothing,3.7,3.67,13.6,1502.18,54.63,1447.55,391.23,1.07,1600,3.47,2,0,1,0,0,1,0,0,0,36-50,High,High,Good,No Discount,Q2,"(0.00901, 4.228]",2025,11,November,12,2,Wednesday,4,46,0,0,0,20404,Fall,97,0
570,31,Male,PhD,113848,1175.7,2025-11-17,Books,4.3,44.71,36.15,1211.85,525.66,686.19,159.58,1.03,961,3.67,3,0,1,0,1,0,0,0,0,26-35,High,High,Excellent,High Discount,Q1,"(0.00901, 4.228]",2025,11,November,17,0,Monday,4,47,0,0,0,20409,Fall,92,0
571,73,Female,PhD,72921,220.05,2026-01-27,Electronics,2.0,11.41,10.31,230.36,25.11,205.25,102.62,0.3,5329,1.0,3,1,0,0,0,0,1,0,0,65+,Middle,Low,Poor,Low Discount,Q1,"(0.00901, 4.228]",2026,1,January,27,1,Tuesday,1,5,0,0,0,20480,Winter,21,1
572,79,Other,PhD,69726,99.19,2025-08-30,Home,2.2,37.0,12.49,111.68,36.7,74.98,34.08,0.14,6241,0.88,3,0,0,1,0,0,0,0,1,65+,Middle,Very Low,Fair,Medium Discount,Q1,"(0.00901, 4.228]",2025,8,August,30,5,Saturday,3,35,1,0,0,20330,Summer,171,0
573,72,Male,Master,146141,4938.73,2025-10-07,Electronics,1.0,15.49,16.82,4955.55,765.01,4190.54,4190.54,3.38,5184,2.03,2,0,1,0,0,0,1,0,0,65+,High,Very High,Poor,Low Discount,Q4,"(0.00901, 4.228]",2025,10,October,7,1,Tuesday,4,41,0,0,0,20368,Fall,133,0
574,44,Other,PhD,70300,2144.59,2026-01-24,Books,4.9,42.94,29.46,2174.05,920.89,1253.16,255.75,3.05,1936,1.6,3,0,0,1,1,0,0,0,0,36-50,Middle,Very High,Excellent,High Discount,Q2,"(0.00901, 4.228]",2026,1,January,24,5,Saturday,1,4,1,0,0,20477,Winter,24,1
575,71,Female,Master,42677,1927.79,2025-08-17,Clothing,4.7,35.02,22.72,1950.51,675.11,1275.4,271.36,4.52,5041,0.6,2,1,0,0,0,1,0,0,0,65+,Lower-Middle,High,Excellent,Medium Discount,Q2,"(4.228, 8.426]",2025,8,August,17,6,Sunday,3,33,1,0,0,20317,Summer,184,0
576,46,Other,Bachelor,75609,3401.44,2025-11-25,Food,4.1,20.09,37.26,3438.7,683.35,2755.35,672.04,4.5,2116,1.64,1,0,0,1,0,0,0,1,0,36-50,Upper-Middle,Very High,Excellent,Low Discount,Q3,"(4.228, 8.426]",2025,11,November,25,1,Tuesday,4,48,0,0,0,20417,Fall,84,0
577,56,Male,High School,116825,1099.09,2025-12-25,Clothing,1.3,3.82,10.68,1109.77,41.99,1067.78,821.37,0.94,3136,2.09,0,0,1,0,0,1,0,0,0,51-65,High,High,Poor,No Discount,Q2,"(0.00901, 4.228]",2025,12,December,25,3,Thursday,4,52,0,0,0,20447,Winter,54,0
578,70,Other,High School,76661,4750.31,2025-06-12,Home,2.8,36.64,0.53,4750.84,1740.51,3010.33,1075.12,6.2,4900,1.1,0,0,0,1,0,0,0,0,1,65+,Upper-Middle,Very High,Fair,Medium Discount,Q4,"(4.228, 8.426]",2025,6,June,12,3,Thursday,2,24,0,0,0,20251,Summer,250,0
579,56,Other,Master,51024,3933.86,2025-09-27,Food,1.4,30.84,38.83,3972.69,1213.2,2759.49,1971.06,7.71,3136,0.91,2,0,0,1,0,0,0,1,0,51-65,Middle,Very High,Poor,Medium Discount,Q3,"(4.228, 8.426]",2025,9,September,27,5,Saturday,3,39,1,0,0,20358,Fall,143,0
580,18,Female,Bachelor,128211,456.16,2025-03-04,Clothing,1.1,0.15,41.08,497.24,0.68,496.56,451.42,0.36,324,7.12,1,1,0,0,0,1,0,0,0,18-25,High,Low,Poor,No Discount,Q1,"(0.00901, 4.228]",2025,3,March,4,1,Tuesday,1,10,0,0,0,20151,Spring,350,0
581,34,Female,Master,90313,2093.73,2025-09-04,Food,3.5,0.47,2.97,2096.7,9.84,2086.86,596.25,2.32,1156,2.66,2,1,0,0,0,0,0,1,0,26-35,Upper-Middle,Very High,Good,No Discount,Q3,"(0.00901, 4.228]",2025,9,September,4,3,Thursday,3,36,0,0,0,20335,Fall,166,0
582,58,Female,Bachelor,147813,4396.8,2025-07-09,Electronics,4.8,40.44,30.55,4427.35,1778.07,2649.28,551.93,2.97,3364,2.55,1,1,0,0,0,0,1,0,0,51-65,High,Very High,Excellent,High Discount,Q3,"(0.00901, 4.228]",2025,7,July,9,2,Wednesday,3,28,0,0,0,20278,Summer,223,0
583,47,Male,PhD,73006,4724.21,2025-07-13,Books,4.6,12.97,18.91,4743.12,612.73,4130.39,897.91,6.47,2209,1.55,3,0,1,0,1,0,0,0,0,36-50,Middle,Very High,Excellent,Low Discount,Q4,"(4.228, 8.426]",2025,7,July,13,6,Sunday,3,28,1,0,0,20282,Summer,219,0
584,70,Male,Bachelor,115285,2342.33,2025-08-23,Clothing,3.8,31.81,39.69,2382.02,745.1,1636.92,430.77,2.03,4900,1.65,1,0,1,0,0,1,0,0,0,65+,High,Very High,Good,Medium Discount,Q2,"(0.00901, 4.228]",2025,8,August,23,5,Saturday,3,34,1,0,0,20323,Summer,178,0
585,30,Female,Bachelor,35338,3070.92,2025-10-22,Home,1.4,22.71,43.72,3114.64,697.41,2417.23,1726.59,8.69,900,1.18,1,1,0,0,0,0,0,0,1,26-35,Lower-Middle,Very High,Poor,Low Discount,Q3,"(8.426, 12.624]",2025,10,October,22,2,Wednesday,4,43,0,0,0,20383,Fall,118,0
586,38,Female,Bachelor,88027,843.5,2025-05-29,Electronics,2.1,43.17,42.55,886.05,364.14,521.91,248.53,0.96,1444,2.32,1,1,0,0,0,0,1,0,0,36-50,Upper-Middle,Medium,Fair,High Discount,Q1,"(0.00901, 4.228]",2025,5,May,29,3,Thursday,2,22,0,0,0,20237,Spring,264,0
587,36,Male,High School,112772,4955.93,2025-09-21,Clothing,2.3,45.85,38.86,4994.79,2272.29,2722.5,1183.7,4.39,1296,3.13,0,0,1,0,0,1,0,0,0,36-50,High,Very High,Fair,High Discount,Q3,"(4.228, 8.426]",2025,9,September,21,6,Sunday,3,38,1,0,0,20352,Fall,149,0
588,70,Male,Bachelor,133632,1166.04,2025-07-18,Electronics,4.1,49.84,13.45,1179.49,581.15,598.34,145.94,0.87,4900,1.91,1,0,1,0,0,0,1,0,0,65+,High,High,Excellent,High Discount,Q1,"(0.00901, 4.228]",2025,7,July,18,4,Friday,3,29,0,0,0,20287,Summer,214,0
589,36,Male,PhD,100135,4714.23,2025-08-05,Home,4.2,7.68,40.59,4754.82,362.05,4392.77,1045.9,4.71,1296,2.78,3,0,1,0,0,0,0,0,1,36-50,High,Very High,Excellent,No Discount,Q4,"(4.228, 8.426]",2025,8,August,5,1,Tuesday,3,32,0,0,0,20305,Summer,196,0
590,74,Male,PhD,39508,3251.74,2026-01-07,Clothing,2.5,43.15,26.67,3278.41,1403.13,1875.28,750.11,8.23,5476,0.53,3,0,1,0,0,1,0,0,0,65+,Lower-Middle,Very High,Fair,High Discount,Q2,"(4.228, 8.426]",2026,1,January,7,2,Wednesday,1,2,0,0,0,20460,Winter,41,0
591,42,Female,PhD,140379,3042.61,2025-12-27,Home,2.7,13.3,2.64,3045.25,404.67,2640.58,977.99,2.17,1764,3.34,3,1,0,0,0,0,0,0,1,36-50,High,Very High,Fair,Low Discount,Q3,"(0.00901, 4.228]",2025,12,December,27,5,Saturday,4,52,1,0,0,20449,Winter,52,0
592,39,Male,Bachelor,23051,2568.32,2025-03-25,Food,1.2,29.54,22.85,2591.17,758.68,1832.49,1527.08,11.14,1521,0.59,1,0,1,0,0,0,0,1,0,36-50,Low,Very High,Poor,Medium Discount,Q2,"(8.426, 12.624]",2025,3,March,25,1,Tuesday,1,13,0,0,0,20172,Spring,329,0
593,48,Female,Master,68747,1161.04,2025-06-12,Home,2.2,25.29,47.11,1208.15,293.63,914.52,415.69,1.69,2304,1.43,2,1,0,0,0,0,0,0,1,36-50,Middle,High,Fair,Medium Discount,Q1,"(0.00901, 4.228]",2025,6,June,12,3,Thursday,2,24,0,0,0,20251,Summer,250,0
594,34,Other,Master,134692,890.87,2025-04-29,Food,2.8,0.9,44.39,935.26,8.02,927.24,331.16,0.66,1156,3.96,2,0,0,1,0,0,0,1,0,26-35,High,Medium,Fair,No Discount,Q1,"(0.00901, 4.228]",2025,4,April,29,1,Tuesday,2,18,0,0,0,20207,Spring,294,0
595,72,Other,PhD,107142,1110.23,2025-05-23,Clothing,1.5,46.64,5.11,1115.34,517.81,597.53,398.35,1.04,5184,1.49,3,0,0,1,0,1,0,0,0,65+,High,High,Poor,High Discount,Q1,"(0.00901, 4.228]",2025,5,May,23,4,Friday,2,21,0,0,0,20231,Spring,270,0
596,40,Male,High School,107235,940.33,2025-10-18,Food,2.8,3.92,37.21,977.54,36.86,940.68,335.96,0.88,1600,2.68,0,0,1,0,0,0,0,1,0,36-50,High,Medium,Fair,No Discount,Q1,"(0.00901, 4.228]",2025,10,October,18,5,Saturday,4,42,1,0,0,20379,Fall,122,0
597,49,Other,Master,74021,3900.13,2025-03-16,Clothing,4.4,34.41,40.29,3940.42,1342.03,2598.39,590.54,5.27,2401,1.51,2,0,0,1,0,1,0,0,0,36-50,Middle,Very High,Excellent,Medium Discount,Q3,"(4.228, 8.426]",2025,3,March,16,6,Sunday,1,11,1,0,0,20163,Spring,338,0
598,79,Other,Bachelor,86412,1757.13,2025-05-28,Clothing,3.3,39.25,13.57,1770.7,689.67,1081.03,327.58,2.03,6241,1.09,1,0,0,1,0,1,0,0,0,65+,Upper-Middle,High,Good,Medium Discount,Q2,"(0.00901, 4.228]",2025,5,May,28,2,Wednesday,2,22,0,0,0,20236,Spring,265,0
599,27,Other,Master,78335,298.63,2025-03-07,Books,1.3,39.76,23.58,322.21,118.74,203.47,156.52,0.38,729,2.9,2,0,0,1,1,0,0,0,0,26-35,Upper-Middle,Low,Poor,Medium Discount,Q1,"(0.00901, 4.228]",2025,3,March,7,4,Friday,1,10,0,0,0,20154,Spring,347,0
600,27,Male,PhD,76179,4845.82,2026-01-20,Clothing,1.8,6.77,35.55,4881.37,328.06,4553.31,2529.62,6.36,729,2.82,3,0,1,0,0,1,0,0,0,26-35,Upper-Middle,Very High,Poor,No Discount,Q4,"(4.228, 8.426]",2026,1,January,20,1,Tuesday,1,4,0,0,0,20473,Winter,28,1
601,53,Male,High School,52093,4420.09,2026-01-14,Food,2.9,22.38,21.95,4442.04,989.22,3452.82,1190.63,8.48,2809,0.98,0,0,1,0,0,0,0,1,0,51-65,Middle,Very High,Fair,Low Discount,Q4,"(8.426, 12.624]",2026,1,January,14,2,Wednesday,1,3,0,0,0,20467,Winter,34,0
602,25,Other,Master,89678,4639.48,2026-02-12,Books,2.4,41.47,5.64,4645.12,1923.99,2721.13,1133.8,5.17,625,3.59,2,0,0,1,1,0,0,0,0,18-25,Upper-Middle,Very High,Fair,High Discount,Q3,"(4.228, 8.426]",2026,2,February,12,3,Thursday,1,7,0,0,0,20496,Winter,5,1
603,71,Female,Master,100738,4974.59,2025-10-30,Books,2.4,15.13,35.29,5009.88,752.66,4257.22,1773.84,4.94,5041,1.42,2,1,0,0,1,0,0,0,0,65+,High,Very High,Fair,Low Discount,Q4,"(4.228, 8.426]",2025,10,October,30,3,Thursday,4,44,0,0,0,20391,Fall,110,0
604,69,Other,PhD,59734,877.74,2025-04-30,Clothing,3.1,23.39,45.58,923.32,205.3,718.02,231.62,1.47,4761,0.87,3,0,0,1,0,1,0,0,0,65+,Middle,Medium,Good,Low Discount,Q1,"(0.00901, 4.228]",2025,4,April,30,2,Wednesday,2,18,0,0,1,20208,Spring,293,0
605,37,Male,High School,92615,1987.25,2025-12-03,Home,3.3,13.64,32.62,2019.87,271.06,1748.81,529.94,2.15,1369,2.5,0,0,1,0,0,0,0,0,1,36-50,Upper-Middle,High,Good,Low Discount,Q2,"(0.00901, 4.228]",2025,12,December,3,2,Wednesday,4,49,0,0,0,20425,Winter,76,0
606,49,Male,High School,93523,3793.61,2025-03-06,Home,4.2,23.18,38.69,3832.3,879.36,2952.94,703.08,4.06,2401,1.91,0,0,1,0,0,0,0,0,1,36-50,Upper-Middle,Very High,Excellent,Low Discount,Q4,"(0.00901, 4.228]",2025,3,March,6,3,Thursday,1,10,0,0,0,20153,Spring,348,0
607,67,Male,PhD,125103,3483.14,2025-09-24,Books,2.4,44.39,17.92,3501.06,1546.17,1954.89,814.54,2.78,4489,1.87,3,0,1,0,1,0,0,0,0,65+,High,Very High,Fair,High Discount,Q3,"(0.00901, 4.228]",2025,9,September,24,2,Wednesday,3,39,0,0,0,20355,Fall,146,0
608,31,Other,Bachelor,114476,777.94,2025-12-13,Clothing,4.2,22.76,9.16,787.1,177.06,610.04,145.25,0.68,961,3.69,1,0,0,1,0,1,0,0,0,26-35,High,Medium,Excellent,Low Discount,Q1,"(0.00901, 4.228]",2025,12,December,13,5,Saturday,4,50,1,0,0,20435,Winter,66,0
609,67,Female,Master,122769,4081.01,2026-02-10,Home,2.4,27.8,32.14,4113.15,1134.52,2978.63,1241.1,3.32,4489,1.83,2,1,0,0,0,0,0,0,1,65+,High,Very High,Fair,Medium Discount,Q4,"(0.00901, 4.228]",2026,2,February,10,1,Tuesday,1,7,0,0,0,20494,Winter,7,1
610,45,Male,Bachelor,37019,1129.96,2025-10-19,Clothing,1.2,20.2,16.39,1146.35,228.25,918.1,765.08,3.05,2025,0.82,1,0,1,0,0,1,0,0,0,36-50,Lower-Middle,High,Poor,Low Discount,Q1,"(0.00901, 4.228]",2025,10,October,19,6,Sunday,4,42,1,0,0,20380,Fall,121,0
611,63,Male,Master,131721,1126.85,2025-03-15,Clothing,3.2,23.01,43.0,1169.85,259.29,910.56,284.55,0.86,3969,2.09,2,0,1,0,0,1,0,0,0,51-65,High,High,Good,Low Discount,Q1,"(0.00901, 4.228]",2025,3,March,15,5,Saturday,1,11,1,0,0,20162,Spring,339,0
612,69,Other,Master,103613,2689.5,2025-08-27,Books,3.4,0.76,6.13,2695.63,20.44,2675.19,786.82,2.6,4761,1.5,2,0,0,1,1,0,0,0,0,65+,High,Very High,Good,No Discount,Q3,"(0.00901, 4.228]",2025,8,August,27,2,Wednesday,3,35,0,0,0,20327,Summer,174,0
613,70,Female,Bachelor,111794,2968.77,2025-08-23,Books,4.7,14.19,21.67,2990.44,421.27,2569.17,546.63,2.66,4900,1.6,1,1,0,0,1,0,0,0,0,65+,High,Very High,Excellent,Low Discount,Q3,"(0.00901, 4.228]",2025,8,August,23,5,Saturday,3,34,1,0,0,20323,Summer,178,0
614,41,Other,PhD,106672,2904.63,2025-11-25,Electronics,3.9,21.83,19.84,2924.47,634.08,2290.39,587.28,2.72,1681,2.6,3,0,0,1,0,0,1,0,0,36-50,High,Very High,Good,Low Discount,Q3,"(0.00901, 4.228]",2025,11,November,25,1,Tuesday,4,48,0,0,0,20417,Fall,84,0
615,32,Male,PhD,93847,466.52,2026-01-04,Home,4.7,31.69,46.9,513.42,147.84,365.58,77.78,0.5,1024,2.93,3,0,1,0,0,0,0,0,1,26-35,Upper-Middle,Low,Excellent,Medium Discount,Q1,"(0.00901, 4.228]",2026,1,January,4,6,Sunday,1,1,1,0,0,20457,Winter,44,0
616,39,Female,Master,102750,4388.53,2025-10-05,Home,4.6,22.5,7.66,4396.19,987.42,3408.77,741.04,4.27,1521,2.63,2,1,0,0,0,0,0,0,1,36-50,High,Very High,Excellent,Low Discount,Q4,"(4.228, 8.426]",2025,10,October,5,6,Sunday,4,40,1,0,0,20366,Fall,135,0
617,47,Female,PhD,99634,1335.34,2025-03-12,Home,3.4,16.89,0.49,1335.83,225.54,1110.29,326.56,1.34,2209,2.12,3,1,0,0,0,0,0,0,1,36-50,Upper-Middle,High,Good,Low Discount,Q2,"(0.00901, 4.228]",2025,3,March,12,2,Wednesday,1,11,0,0,0,20159,Spring,342,0
618,21,Male,Master,48251,656.28,2026-02-02,Food,3.1,19.4,11.9,668.18,127.32,540.86,174.47,1.36,441,2.3,2,0,1,0,0,0,0,1,0,18-25,Lower-Middle,Medium,Good,Low Discount,Q1,"(0.00901, 4.228]",2026,2,February,2,0,Monday,1,6,0,0,0,20486,Winter,15,1
619,30,Female,PhD,123481,4444.85,2025-03-22,Clothing,3.2,12.11,41.01,4485.86,538.27,3947.59,1233.62,3.6,900,4.12,3,1,0,0,0,1,0,0,0,26-35,High,Very High,Good,Low Discount,Q4,"(0.00901, 4.228]",2025,3,March,22,5,Saturday,1,12,1,0,0,20169,Spring,332,0
620,76,Female,Master,132566,4778.7,2025-08-07,Books,4.9,46.22,10.47,4789.17,2208.72,2580.45,526.62,3.6,5776,1.74,2,1,0,0,1,0,0,0,0,65+,High,Very High,Excellent,High Discount,Q3,"(0.00901, 4.228]",2025,8,August,7,3,Thursday,3,32,0,0,0,20307,Summer,194,0
621,40,Other,PhD,45945,4312.02,2026-02-09,Home,4.1,26.09,12.04,4324.06,1125.01,3199.05,780.26,9.39,1600,1.15,3,0,0,1,0,0,0,0,1,36-50,Lower-Middle,Very High,Excellent,Medium Discount,Q4,"(8.426, 12.624]",2026,2,February,9,0,Monday,1,7,0,0,0,20493,Winter,8,1
622,25,Male,High School,110852,4049.49,2025-04-08,Electronics,1.4,0.67,6.49,4055.98,27.13,4028.85,2877.75,3.65,625,4.43,0,0,1,0,0,0,1,0,0,18-25,High,Very High,Poor,No Discount,Q4,"(0.00901, 4.228]",2025,4,April,8,1,Tuesday,2,15,0,0,0,20186,Spring,315,0
623,35,Male,Bachelor,52217,3279.66,2025-03-21,Home,4.1,0.97,35.77,3315.43,31.81,3283.62,800.88,6.28,1225,1.49,1,0,1,0,0,0,0,0,1,26-35,Middle,Very High,Excellent,No Discount,Q4,"(4.228, 8.426]",2025,3,March,21,4,Friday,1,12,0,0,0,20168,Spring,333,0
624,29,Male,High School,28308,2758.78,2025-03-22,Clothing,1.7,48.65,3.46,2762.24,1342.15,1420.09,835.35,9.75,841,0.98,0,0,1,0,0,1,0,0,0,26-35,Low,Very High,Poor,High Discount,Q2,"(8.426, 12.624]",2025,3,March,22,5,Saturday,1,12,1,0,0,20169,Spring,332,0
625,72,Male,Bachelor,25949,444.06,2025-03-28,Clothing,2.8,11.07,16.56,460.62,49.16,411.46,146.95,1.71,5184,0.36,1,0,1,0,0,1,0,0,0,65+,Low,Low,Fair,Low Discount,Q1,"(0.00901, 4.228]",2025,3,March,28,4,Friday,1,13,0,0,0,20175,Spring,326,0
626,48,Male,Bachelor,71990,2048.18,2026-02-03,Books,1.8,40.28,14.12,2062.3,825.01,1237.29,687.38,2.85,2304,1.5,1,0,1,0,1,0,0,0,0,36-50,Middle,Very High,Poor,High Discount,Q2,"(0.00901, 4.228]",2026,2,February,3,1,Tuesday,1,6,0,0,0,20487,Winter,14,1
627,31,Female,Master,21150,1869.72,2025-03-28,Food,3.8,2.91,27.76,1897.48,54.41,1843.07,485.02,8.84,961,0.68,2,1,0,0,0,0,0,1,0,26-35,Low,High,Good,No Discount,Q2,"(8.426, 12.624]",2025,3,March,28,4,Friday,1,13,0,0,0,20175,Spring,326,0
628,51,Other,Bachelor,109480,1306.17,2025-11-08,Books,4.5,46.06,36.52,1342.69,601.62,741.07,164.68,1.19,2601,2.15,1,0,0,1,1,0,0,0,0,51-65,High,High,Excellent,High Discount,Q1,"(0.00901, 4.228]",2025,11,November,8,5,Saturday,4,45,1,0,0,20400,Fall,101,0
629,35,Male,High School,120235,3619.87,2025-07-07,Home,2.2,43.72,26.64,3646.51,1582.61,2063.9,938.14,3.01,1225,3.44,0,0,1,0,0,0,0,0,1,26-35,High,Very High,Fair,High Discount,Q3,"(0.00901, 4.228]",2025,7,July,7,0,Monday,3,28,0,0,0,20276,Summer,225,0
630,73,Other,High School,94740,2484.42,2025-05-16,Electronics,1.3,28.55,46.55,2530.97,709.3,1821.67,1401.28,2.62,5329,1.3,0,0,0,1,0,0,1,0,0,65+,Upper-Middle,Very High,Poor,Medium Discount,Q2,"(0.00901, 4.228]",2025,5,May,16,4,Friday,2,20,0,0,0,20224,Spring,277,0
631,51,Other,PhD,136352,414.42,2025-10-28,Books,2.2,0.45,47.57,461.99,1.86,460.13,209.15,0.3,2601,2.67,3,0,0,1,1,0,0,0,0,51-65,High,Low,Fair,No Discount,Q1,"(0.00901, 4.228]",2025,10,October,28,1,Tuesday,4,44,0,0,0,20389,Fall,112,0
632,28,Female,High School,86617,1108.71,2026-02-17,Food,3.7,12.89,18.07,1126.78,142.91,983.87,265.91,1.28,784,3.09,0,1,0,0,0,0,0,1,0,26-35,Upper-Middle,High,Good,Low Discount,Q2,"(0.00901, 4.228]",2026,2,February,17,1,Tuesday,1,8,0,0,0,20501,Winter,0,1
633,58,Male,PhD,114841,3419.46,2025-05-28,Books,2.3,20.34,38.88,3458.34,695.52,2762.82,1201.23,2.98,3364,1.98,3,0,1,0,1,0,0,0,0,51-65,High,Very High,Fair,Low Discount,Q3,"(0.00901, 4.228]",2025,5,May,28,2,Wednesday,2,22,0,0,0,20236,Spring,265,0
634,29,Female,Bachelor,36896,389.89,2025-07-25,Clothing,2.1,23.0,36.94,426.83,89.67,337.16,160.55,1.06,841,1.27,1,1,0,0,0,1,0,0,0,26-35,Lower-Middle,Low,Fair,Low Discount,Q1,"(0.00901, 4.228]",2025,7,July,25,4,Friday,3,30,0,0,0,20294,Summer,207,0
635,66,Male,High School,145729,4257.52,2025-10-31,Home,1.7,14.88,44.65,4302.17,633.52,3668.65,2158.03,2.92,4356,2.21,0,0,1,0,0,0,0,0,1,65+,High,Very High,Poor,Low Discount,Q4,"(0.00901, 4.228]",2025,10,October,31,4,Friday,4,44,0,0,1,20392,Fall,109,0
636,32,Female,Bachelor,66175,2480.78,2025-08-02,Home,3.0,1.65,22.4,2503.18,40.93,2462.25,820.75,3.75,1024,2.07,1,1,0,0,0,0,0,0,1,26-35,Middle,Very High,Fair,No Discount,Q3,"(0.00901, 4.228]",2025,8,August,2,5,Saturday,3,31,1,0,0,20302,Summer,199,0
637,74,Other,High School,27805,2408.13,2025-04-18,Home,2.1,29.51,26.52,2434.65,710.64,1724.01,820.96,8.66,5476,0.38,0,0,0,1,0,0,0,0,1,65+,Low,Very High,Fair,Medium Discount,Q2,"(8.426, 12.624]",2025,4,April,18,4,Friday,2,16,0,0,0,20196,Spring,305,0
638,48,Male,High School,25237,2966.11,2026-02-06,Home,3.9,26.21,20.79,2986.9,777.42,2209.48,566.53,11.75,2304,0.53,0,0,1,0,0,0,0,0,1,36-50,Low,Very High,Good,Medium Discount,Q3,"(8.426, 12.624]",2026,2,February,6,4,Friday,1,6,0,0,0,20490,Winter,11,1
639,66,Other,PhD,135247,4125.16,2025-03-10,Home,1.3,14.15,42.52,4167.68,583.71,3583.97,2756.9,3.05,4356,2.05,3,0,0,1,0,0,0,0,1,65+,High,Very High,Poor,Low Discount,Q4,"(0.00901, 4.228]",2025,3,March,10,0,Monday,1,11,0,0,0,20157,Spring,344,0
640,75,Other,Bachelor,40056,1745.57,2025-08-14,Home,3.7,1.9,11.49,1757.06,33.17,1723.89,465.92,4.36,5625,0.53,1,0,0,1,0,0,0,0,1,65+,Lower-Middle,High,Good,No Discount,Q2,"(4.228, 8.426]",2025,8,August,14,3,Thursday,3,33,0,0,0,20314,Summer,187,0
641,46,Female,High School,65543,3393.3,2025-09-17,Electronics,2.0,49.73,11.99,3405.29,1687.49,1717.8,858.9,5.18,2116,1.42,0,1,0,0,0,0,1,0,0,36-50,Middle,Very High,Poor,High Discount,Q2,"(4.228, 8.426]",2025,9,September,17,2,Wednesday,3,38,0,0,0,20348,Fall,153,0
642,43,Male,Master,76556,2833.0,2025-03-21,Food,3.0,24.1,18.63,2851.63,682.75,2168.88,722.96,3.7,1849,1.78,2,0,1,0,0,0,0,1,0,36-50,Upper-Middle,Very High,Fair,Low Discount,Q3,"(0.00901, 4.228]",2025,3,March,21,4,Friday,1,12,0,0,0,20168,Spring,333,0
643,35,Other,Bachelor,134548,1342.47,2025-05-15,Home,2.1,37.8,11.52,1353.99,507.45,846.54,403.11,1.0,1225,3.84,1,0,0,1,0,0,0,0,1,26-35,High,High,Fair,Medium Discount,Q1,"(0.00901, 4.228]",2025,5,May,15,3,Thursday,2,20,0,0,0,20223,Spring,278,0
644,49,Female,Bachelor,131488,4394.36,2025-08-31,Food,3.9,22.62,28.05,4422.41,994.0,3428.41,879.08,3.34,2401,2.68,1,1,0,0,0,0,0,1,0,36-50,High,Very High,Good,Low Discount,Q4,"(0.00901, 4.228]",2025,8,August,31,6,Sunday,3,35,1,0,1,20331,Summer,170,0
645,39,Male,Bachelor,23343,3989.16,2025-10-07,Home,4.8,2.16,6.72,3995.88,86.17,3909.71,814.52,17.09,1521,0.6,1,0,1,0,0,0,0,0,1,36-50,Low,Very High,Excellent,No Discount,Q4,"(16.822, 21.02]",2025,10,October,7,1,Tuesday,4,41,0,0,0,20368,Fall,133,0
646,55,Male,PhD,33500,3295.67,2026-01-24,Books,4.7,15.48,16.01,3311.68,510.17,2801.51,596.07,9.84,3025,0.61,3,0,1,0,1,0,0,0,0,51-65,Lower-Middle,Very High,Excellent,Low Discount,Q3,"(8.426, 12.624]",2026,1,January,24,5,Saturday,1,4,1,0,0,20477,Winter,24,1
647,34,Other,Master,73222,4254.4,2026-01-31,Home,3.3,16.01,45.67,4300.07,681.13,3618.94,1096.65,5.81,1156,2.15,2,0,0,1,0,0,0,0,1,26-35,Middle,Very High,Good,Low Discount,Q4,"(4.228, 8.426]",2026,1,January,31,5,Saturday,1,5,1,0,1,20484,Winter,17,1
648,40,Male,Bachelor,49375,4337.8,2025-08-12,Clothing,2.9,41.92,20.46,4358.26,1818.41,2539.85,875.81,8.79,1600,1.23,1,0,1,0,0,1,0,0,0,36-50,Lower-Middle,Very High,Fair,High Discount,Q3,"(8.426, 12.624]",2025,8,August,12,1,Tuesday,3,33,0,0,0,20312,Summer,189,0
649,41,Other,High School,29662,3544.73,2025-09-30,Electronics,4.3,32.71,37.41,3582.14,1159.48,2422.66,563.41,11.95,1681,0.72,0,0,0,1,0,0,1,0,0,36-50,Low,Very High,Excellent,Medium Discount,Q3,"(8.426, 12.624]",2025,9,September,30,1,Tuesday,3,40,0,0,1,20361,Fall,140,0
650,67,Male,High School,36964,4186.7,2026-01-06,Books,3.7,13.77,5.67,4192.37,576.51,3615.86,977.26,11.33,4489,0.55,0,0,1,0,1,0,0,0,0,65+,Lower-Middle,Very High,Good,Low Discount,Q4,"(8.426, 12.624]",2026,1,January,6,1,Tuesday,1,2,0,0,0,20459,Winter,42,0
651,25,Female,PhD,133429,3490.38,2025-03-21,Books,1.7,48.39,12.38,3502.76,1688.99,1813.77,1066.92,2.62,625,5.34,3,1,0,0,1,0,0,0,0,18-25,High,Very High,Poor,High Discount,Q2,"(0.00901, 4.228]",2025,3,March,21,4,Friday,1,12,0,0,0,20168,Spring,333,0
